Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)","Daily new estimated infections of COVID-19 (IHME, mean)","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (LSHTM, median)"
Benin,BEN,2020-06-17,32.42857,,234.67,539.404252790695,,83.5903787762928
Benin,BEN,2020-06-18,38.14286,,237.23,536.944345605451,,98.1761900389433
Benin,BEN,2020-06-19,41.71429,,242.57,535.739635499549,,107.213368580053
Benin,BEN,2020-06-20,37.42857,,242.82,535.450631313314,,96.063347548271
Benin,BEN,2020-06-21,34,,247.07,535.627722809145,,87.1398277519551
Benin,BEN,2020-06-22,42.14286,,251.48,535.75992031084,,107.859068603138
Benin,BEN,2020-06-23,46.28571,,248.28,535.305416904356,,118.298361160375
Benin,BEN,2020-06-24,45.42857,,241.88,533.714701931596,,115.948159595596
Benin,BEN,2020-06-25,47.14286,,237.69,530.451662388767,,120.15798320143
Benin,BEN,2020-06-26,60,,236.28,525.016034712737,,152.719311886848
Benin,BEN,2020-06-27,57.57143,,229.99,516.975735112168,,146.337565415377
Benin,BEN,2020-06-28,67.71429,,227.25,506.008993955526,,171.886378550774
Benin,BEN,2020-06-29,54.85714,,223.68,491.942817225996,,139.061593507653
Benin,BEN,2020-06-30,54.28571,,222.69,474.782950284327,,137.428271881566
Benin,BEN,2020-07-01,49.85714,,218.35,454.731184036426,,126.045770251503
Benin,BEN,2020-07-02,42.42857,,211.03,432.180148012888,,107.122237336877
Benin,BEN,2020-07-03,26,,210.52,407.675484122132,,65.5550121601065
Benin,BEN,2020-07-04,20.85714,,208.2,381.856497310053,,52.5171936081711
Benin,BEN,2020-07-05,10.71429,,207.64,355.390170353842,,26.9414148211674
Benin,BEN,2020-07-06,7.14286,,200.09,328.910862431032,,17.9378834901431
Benin,BEN,2020-07-07,1.71429,,200.19,302.976913272424,,4.29859684492407
Benin,BEN,2020-07-08,0,,188.53,278.045560305732,,0
Benin,BEN,2020-07-09,12.28571,,183.12,254.46647177939,,30.7320622038376
Benin,BEN,2020-07-10,12.28571,,173.49,232.488237767831,,30.692616127484
Benin,BEN,2020-07-11,12.28571,,169.1,212.270314820753,,30.6537909901324
Benin,BEN,2020-07-12,25.57143,,160.45,193.895479655813,,63.7207845807304
Benin,BEN,2020-07-13,25.57143,,153.45,177.380514752491,,63.6431369054224
Benin,BEN,2020-07-14,25.57143,,149.59,162.685740898317,,63.56732736894
Benin,BEN,2020-07-15,25.57143,,145.57,149.725792897344,,63.4934972955821
Benin,BEN,2020-07-16,13.28571,,137.25,138.381374790732,,32.9522354542957
Benin,BEN,2020-07-17,25.42857,,132.17,128.508145324894,,63.0004451550294
Benin,BEN,2020-07-18,45.28571,,126.67,119.949364919545,,112.077232442332
Benin,BEN,2020-07-19,32,,123.63,112.548402172247,,79.1149821913854
Benin,BEN,2020-07-20,32,,119.53,106.155818754963,,79.0371286687874
Benin,BEN,2020-07-21,32,,113.34,100.633315304854,,78.9626321752522
Benin,BEN,2020-07-22,32,,109.46,95.854404731827,,78.8916659846646
Benin,BEN,2020-07-23,32,,102.44,91.7016274641056,,78.8244117752232
Benin,BEN,2020-07-24,33,,97.85,88.0634569571893,,81.2223365281007
Benin,BEN,2020-07-25,13.14286,,92.28,84.8320340850436,,32.3242917400592
Benin,BEN,2020-07-26,13.14286,,88.23,81.9018988374136,,32.3016791497491
Benin,BEN,2020-07-27,24,,85.44,79.1705880869675,,58.94701102562
Benin,BEN,2020-07-28,24,,79.18,76.5400833481171,,58.9123343112851
Benin,BEN,2020-07-29,24,,75.91,73.9191278171714,,58.8810662080712
Benin,BEN,2020-07-30,24,,72.74,71.2270383821455,,58.8532619436741
Benin,BEN,2020-07-31,10.85714,,68.41,68.3975186777102,,26.6127564996201
Benin,BEN,2020-08-01,15.85714,,65.26,65.3815348963325,,38.8550970794971
Benin,BEN,2020-08-02,15.85714,,62.32,,,38.8437797500109
Benin,BEN,2020-08-03,5,,57.07,,,12.245336334421
Benin,BEN,2020-08-04,5,,54.99,55.0293310834874,,12.2432836930504
Benin,BEN,2020-08-05,20.57143,,52.93,51.1908795420951,,50.3660098781865
Benin,BEN,2020-08-06,20.57143,,50.92,,,50.3638436478316
Benin,BEN,2020-08-07,23.71429,,47.95,,,58.0599546909488
Benin,BEN,2020-08-08,18.71429,,45.61,,,45.8219946905841
Benin,BEN,2020-08-09,18.71429,,43.05,,,45.8285932644908
Benin,BEN,2020-08-10,18.71429,,41.08,,,45.8380445853923
Benin,BEN,2020-08-11,18.71429,,39.19,28.2093952687023,,45.850344507467
Benin,BEN,2020-08-12,12.42857,,38.55,25.0557209242887,,
Benin,BEN,2020-08-13,12.42857,,36.09,,,
Benin,BEN,2020-08-14,9.28571,,34.51,,,
Benin,BEN,2020-08-15,9.28571,,33.46,17.5988210568161,,
Benin,BEN,2020-08-16,18.14286,,30.37,,,
Benin,BEN,2020-08-17,18.14286,,30.2,,,
Benin,BEN,2020-08-18,18.14286,,28.38,,,
Benin,BEN,2020-08-19,8.85714,,27.93,12.0527775759822,,
Benin,BEN,2020-08-20,8.85714,,26.96,,,
Benin,BEN,2020-08-21,13.42857,,25.22,,,
Benin,BEN,2020-08-22,13.42857,,23.56,10.451687642644,,
Benin,BEN,2020-08-23,7.42857,,22.83,,,
Benin,BEN,2020-08-24,7.42857,,22.09,,,
Benin,BEN,2020-08-25,7.42857,,20.42,,,
Benin,BEN,2020-08-26,7.42857,,20.25,10.9162313989172,,
Benin,BEN,2020-08-27,11.71429,,18.25,,,
Benin,BEN,2020-08-28,7.14286,,18.3,,,
Benin,BEN,2020-08-29,7.14286,,17.1,,,
Benin,BEN,2020-08-30,4.28571,,16.52,,,
Benin,BEN,2020-08-31,4.28571,,16.16,,,
Benin,BEN,2020-09-01,4.28571,,15.4,,,
Benin,BEN,2020-09-02,4.28571,,14.05,18.682689222809,,
Benin,BEN,2020-09-03,7,,13.26,,,
Benin,BEN,2020-09-04,7,,13.29,,,
Benin,BEN,2020-09-05,7,,12.6,24.4040344375097,,
Benin,BEN,2020-09-06,9.71429,,12.55,,,
Benin,BEN,2020-09-07,9.71429,,11.6,,,
Benin,BEN,2020-09-08,9.71429,,11.29,,,
Benin,BEN,2020-09-09,9.71429,,10.65,31.6850368553243,,
Benin,BEN,2020-09-10,6.85714,,10.22,,,
Benin,BEN,2020-09-11,6.85714,,9.59,,,
Benin,BEN,2020-09-12,6.85714,,9.38,,,
Benin,BEN,2020-09-13,4.14286,,9.07,34.5703491485934,,
Benin,BEN,2020-09-14,7.71429,,8.95,,,
Benin,BEN,2020-09-15,7.71429,,8.3,,,
Benin,BEN,2020-09-16,7.71429,,7.73,32.6521695031582,,
Benin,BEN,2020-09-17,5.42857,,7.68,,,
Benin,BEN,2020-09-18,5.42857,,7.03,,,
Benin,BEN,2020-09-19,5.42857,,6.88,,,
Benin,BEN,2020-09-20,5.42857,,6.67,,,
Benin,BEN,2020-09-21,1.85714,,6.83,25.9073561337418,,
Benin,BEN,2020-09-22,3.85714,,6.69,,,
Benin,BEN,2020-09-23,3.85714,,6.18,23.6311334757379,,
Benin,BEN,2020-09-24,6.42857,,5.77,,,
Benin,BEN,2020-09-25,6.42857,,5.26,,,
Benin,BEN,2020-09-26,6.42857,,5.25,,,
Benin,BEN,2020-09-27,6.42857,,4.93,21.2264141837241,,
Benin,BEN,2020-09-28,8.57143,,4.66,,,
Benin,BEN,2020-09-29,6.57143,,4.72,,,
Benin,BEN,2020-09-30,6.57143,,4.63,20.8523743970804,,
Benin,BEN,2020-10-01,4.57143,,4.44,,,
Benin,BEN,2020-10-02,4.57143,,3.84,,,
Benin,BEN,2020-10-03,4.57143,,3.96,,,
Benin,BEN,2020-10-04,4.57143,,3.58,,,
Benin,BEN,2020-10-05,2.42857,,3.82,,,
Benin,BEN,2020-10-06,2.42857,,3.67,,,
Benin,BEN,2020-10-07,2.42857,,3.2,20.8333261113316,,
Benin,BEN,2020-10-08,7.71429,,3.55,,,
Benin,BEN,2020-10-09,7.71429,,2.85,,,
Benin,BEN,2020-10-10,7.71429,,3.18,,,
Benin,BEN,2020-10-11,7.71429,,3.07,,,
Benin,BEN,2020-10-12,7.71429,,2.9,,,
Benin,BEN,2020-10-13,7.71429,,2.72,,,
Benin,BEN,2020-10-14,7.71429,,2.68,22.2333315749336,,
Benin,BEN,2020-10-15,9.57143,,2.46,22.5926209237427,,
Benin,BEN,2020-10-16,12.14286,,2.63,,,
Benin,BEN,2020-10-17,12.14286,,2.45,,,
Benin,BEN,2020-10-18,12.14286,,2.22,,,
Benin,BEN,2020-10-19,12.14286,,2.27,,,
Benin,BEN,2020-10-20,12.14286,,2.33,,,
Benin,BEN,2020-10-21,12.14286,,2.13,25.727607085038,,
Benin,BEN,2020-10-22,11.28571,,2.09,,,
Benin,BEN,2020-10-23,8.71429,,1.98,,,
Benin,BEN,2020-10-24,8.71429,,1.79,,,
Benin,BEN,2020-10-25,8.71429,,1.61,,,
Benin,BEN,2020-10-26,8.71429,,1.92,,,
Benin,BEN,2020-10-27,8.71429,,1.55,,,
Benin,BEN,2020-10-28,8.71429,,1.82,,,
Benin,BEN,2020-10-29,12.28571,,1.96,,,
Benin,BEN,2020-10-30,12.28571,,1.72,,,
Benin,BEN,2020-10-31,12.28571,,1.59,,,
Benin,BEN,2020-11-01,12.28571,,1.39,,,
Benin,BEN,2020-11-02,12.28571,,,,,
Benin,BEN,2020-11-03,18,,,,,
Benin,BEN,2020-11-04,18,,,,,
Benin,BEN,2020-11-05,14.57143,,,,,
Benin,BEN,2020-11-06,14.57143,,,,,
Benin,BEN,2020-11-07,14.57143,,,,,
Benin,BEN,2020-11-08,14.57143,,,,,
Benin,BEN,2020-11-09,14.57143,,,,,
Benin,BEN,2020-11-10,8.85714,,,,,
Benin,BEN,2020-11-11,14,,,,,
Bermuda,BMU,2020-03-22,0.66667,,,,,
Bermuda,BMU,2020-03-23,1.5,,,,,
Bermuda,BMU,2020-03-24,1.2,,,,,
Bermuda,BMU,2020-03-25,1,,,,,
Bermuda,BMU,2020-03-26,0.85714,,,,,
Bermuda,BMU,2020-03-27,1.85714,,,,,
Bermuda,BMU,2020-03-28,2.14286,,,,,
Bermuda,BMU,2020-03-29,2.85714,,,,,
Bermuda,BMU,2020-03-30,2.28571,,,,,
Bermuda,BMU,2020-03-31,3,,,,,
Bermuda,BMU,2020-04-01,3.71429,,,,,
Bermuda,BMU,2020-04-02,3.71429,,,,,
Bermuda,BMU,2020-04-03,2.85714,,,,,
Bermuda,BMU,2020-04-04,2.57143,,,,,
Bermuda,BMU,2020-04-05,2.14286,,,,,
Bermuda,BMU,2020-04-06,2.14286,,,,,
Bermuda,BMU,2020-04-07,1.71429,,,,,
Bermuda,BMU,2020-04-08,1,,,,,
Bermuda,BMU,2020-04-09,1,,,,,
Bermuda,BMU,2020-04-10,1.85714,,,,,
Bermuda,BMU,2020-04-11,1.85714,,,,,
Bermuda,BMU,2020-04-12,1.85714,,,,,
Bermuda,BMU,2020-04-13,2.85714,,,,,
Bermuda,BMU,2020-04-14,2.57143,,,,,
Bermuda,BMU,2020-04-15,2.57143,,,,,
Bermuda,BMU,2020-04-16,6,,,,,
Bermuda,BMU,2020-04-17,5,,,,,
Bermuda,BMU,2020-04-18,5,,,,,
Bermuda,BMU,2020-04-19,5.14286,,,,,
Bermuda,BMU,2020-04-20,4.14286,,,,,
Bermuda,BMU,2020-04-21,4.14286,,,,,
Bermuda,BMU,2020-04-22,5.85714,,,,,
Bermuda,BMU,2020-04-23,2.57143,,,,,
Bermuda,BMU,2020-04-24,2.28571,,,,,
Bermuda,BMU,2020-04-25,2.28571,,,,,
Bermuda,BMU,2020-04-26,1.85714,,,,,
Bermuda,BMU,2020-04-27,3.28571,,,,,
Bermuda,BMU,2020-04-28,3.42857,,,,,
Bermuda,BMU,2020-04-29,1.71429,,,,,
Bermuda,BMU,2020-04-30,1.71429,,,,,
Bermuda,BMU,2020-05-01,2.14286,,,,,
Bermuda,BMU,2020-05-02,2.14286,,,,,
Bermuda,BMU,2020-05-03,2.14286,,,,,
Bermuda,BMU,2020-05-04,0.85714,,,,,
Bermuda,BMU,2020-05-05,0.71429,,,,,
Bermuda,BMU,2020-05-06,0.71429,,,,,
Bermuda,BMU,2020-05-07,1,,,,,
Bermuda,BMU,2020-05-08,0.57143,,,,,
Bermuda,BMU,2020-05-09,0.57143,,,,,
Bermuda,BMU,2020-05-10,0.57143,,,,,
Bermuda,BMU,2020-05-11,0.42857,,,,,
Bermuda,BMU,2020-05-12,0.57143,,,,,
Bermuda,BMU,2020-05-13,0.85714,,,,,
Bermuda,BMU,2020-05-14,0.42857,,,,,
Bermuda,BMU,2020-05-15,0.57143,,,,,
Bermuda,BMU,2020-05-16,0.71429,,,,,
Bermuda,BMU,2020-05-17,0.71429,,,,,
Bermuda,BMU,2020-05-18,0.71429,,,,,
Bermuda,BMU,2020-05-19,0.85714,,,,,
Bermuda,BMU,2020-05-20,0.57143,,,,,
Bermuda,BMU,2020-05-21,0.57143,,,,,
Bermuda,BMU,2020-05-22,0.42857,,,,,
Bermuda,BMU,2020-05-23,0.71429,,,,,
Bermuda,BMU,2020-05-24,1.42857,,,,,
Bermuda,BMU,2020-05-25,1.42857,,,,,
Bermuda,BMU,2020-05-26,1.14286,,,,,
Bermuda,BMU,2020-05-27,2,,,,,
Bermuda,BMU,2020-05-28,2,,,,,
Bermuda,BMU,2020-05-29,2.14286,,,,,
Bermuda,BMU,2020-05-30,1.71429,,,,,
Bermuda,BMU,2020-05-31,1,,,,,
Bermuda,BMU,2020-06-01,1,,,,,
Bermuda,BMU,2020-06-02,1.14286,,,,,
Bermuda,BMU,2020-06-03,0.28571,,,,,
Bermuda,BMU,2020-06-04,0.28571,,,,,
Bermuda,BMU,2020-06-05,0.14286,,,,,
Bermuda,BMU,2020-06-06,0.14286,,,,,
Bermuda,BMU,2020-06-07,0.14286,,,,,
Bermuda,BMU,2020-06-08,0.14286,,,,,
Bermuda,BMU,2020-06-09,0,,,,,
Bermuda,BMU,2020-06-10,0,,,,,
Bermuda,BMU,2020-06-11,0,,,,,
Bermuda,BMU,2020-06-12,0,,,,,
Bermuda,BMU,2020-06-13,0.14286,,,,,
Bermuda,BMU,2020-06-14,0.42857,,,,,
Bermuda,BMU,2020-06-15,0.42857,,,,,
Bermuda,BMU,2020-06-16,0.42857,,,,,
Bermuda,BMU,2020-06-17,0.42857,,,,,
Bermuda,BMU,2020-06-18,0.42857,,,,,
Bermuda,BMU,2020-06-19,0.42857,,,,,
Bermuda,BMU,2020-06-20,0.57143,,,,,
Bermuda,BMU,2020-06-21,0.28571,,,,,
Bermuda,BMU,2020-06-22,0.28571,,,,,
Bermuda,BMU,2020-06-23,0.28571,,,,,
Bermuda,BMU,2020-06-24,0.28571,,,,,
Bermuda,BMU,2020-06-25,0.28571,,,,,
Bermuda,BMU,2020-06-26,0.28571,,,,,
Bermuda,BMU,2020-06-27,0,,,,,
Bermuda,BMU,2020-06-28,0,,,,,
Bermuda,BMU,2020-06-29,0,,,,,
Bermuda,BMU,2020-06-30,0,,,,,
Bermuda,BMU,2020-07-01,0,,,,,
Bermuda,BMU,2020-07-02,0,,,,,
Bermuda,BMU,2020-07-03,0,,,,,
Bermuda,BMU,2020-07-04,0,,,,,
Bermuda,BMU,2020-07-05,0,,,,,
Bermuda,BMU,2020-07-06,0,,,,,
Bermuda,BMU,2020-07-07,0,,,,,
Bermuda,BMU,2020-07-08,0.28571,,,,,
Bermuda,BMU,2020-07-09,0.42857,,,,,
Bermuda,BMU,2020-07-10,0.42857,,,,,
Bermuda,BMU,2020-07-11,0.57143,,,,,
Bermuda,BMU,2020-07-12,0.57143,,,,,
Bermuda,BMU,2020-07-13,0.57143,,,,,
Bermuda,BMU,2020-07-14,0.57143,,,,,
Bermuda,BMU,2020-07-15,0.28571,,,,,
Bermuda,BMU,2020-07-16,0.14286,,,,,
Bermuda,BMU,2020-07-17,0.42857,,,,,
Bermuda,BMU,2020-07-18,0.28571,,,,,
Bermuda,BMU,2020-07-19,0.42857,,,,,
Bermuda,BMU,2020-07-20,0.42857,,,,,
Bermuda,BMU,2020-07-21,0.42857,,,,,
Bermuda,BMU,2020-07-22,0.42857,,,,,
Bermuda,BMU,2020-07-23,0.42857,,,,,
Bermuda,BMU,2020-07-24,0.14286,,,,,
Bermuda,BMU,2020-07-25,0.14286,,,,,
Bermuda,BMU,2020-07-26,0,,,,,
Bermuda,BMU,2020-07-27,0.14286,,,,,
Bermuda,BMU,2020-07-28,0.14286,,,,,
Bermuda,BMU,2020-07-29,0.42857,,,,,
Bermuda,BMU,2020-07-30,0.42857,,,,,
Bermuda,BMU,2020-07-31,0.42857,,,,,
Bermuda,BMU,2020-08-01,0.42857,,,,,
Bermuda,BMU,2020-08-02,0.42857,,,,,
Bermuda,BMU,2020-08-03,0.28571,,,,,
Bermuda,BMU,2020-08-04,0.42857,,,,,
Bermuda,BMU,2020-08-05,0.14286,,,,,
Bermuda,BMU,2020-08-06,0.14286,,,,,
Bermuda,BMU,2020-08-07,0.14286,,,,,
Bermuda,BMU,2020-08-08,0.14286,,,,,
Bermuda,BMU,2020-08-09,0.14286,,,,,
Bermuda,BMU,2020-08-10,0.28571,,,,,
Bermuda,BMU,2020-08-11,0.28571,,,,,
Bermuda,BMU,2020-08-12,0.28571,,,,,
Bermuda,BMU,2020-08-13,0.28571,,,,,
Bermuda,BMU,2020-08-14,0.28571,,,,,
Bermuda,BMU,2020-08-15,0.28571,,,,,
Bermuda,BMU,2020-08-16,0.71429,,,,,
Bermuda,BMU,2020-08-17,0.57143,,,,,
Bermuda,BMU,2020-08-18,1,,,,,
Bermuda,BMU,2020-08-19,1,,,,,
Bermuda,BMU,2020-08-20,1,,,,,
Bermuda,BMU,2020-08-21,1,,,,,
Bermuda,BMU,2020-08-22,1.14286,,,,,
Bermuda,BMU,2020-08-23,0.71429,,,,,
Bermuda,BMU,2020-08-24,0.71429,,,,,
Bermuda,BMU,2020-08-25,0.28571,,,,,
Bermuda,BMU,2020-08-26,0.28571,,,,,
Bermuda,BMU,2020-08-27,0.28571,,,,,
Bermuda,BMU,2020-08-28,0.28571,,,,,
Bermuda,BMU,2020-08-29,0.14286,,,,,
Bermuda,BMU,2020-08-30,0.28571,,,,,
Bermuda,BMU,2020-08-31,0.28571,,,,,
Bermuda,BMU,2020-09-01,0.57143,,,,,
Bermuda,BMU,2020-09-02,0.57143,,,,,
Bermuda,BMU,2020-09-03,0.57143,,,,,
Bermuda,BMU,2020-09-04,0.85714,,,,,
Bermuda,BMU,2020-09-05,0.85714,,,,,
Bermuda,BMU,2020-09-06,0.85714,,,,,
Bermuda,BMU,2020-09-07,0.85714,,,,,
Bermuda,BMU,2020-09-08,0.42857,,,,,
Bermuda,BMU,2020-09-09,0.42857,,,,,
Bermuda,BMU,2020-09-10,0.71429,,,,,
Bermuda,BMU,2020-09-11,0.42857,,,,,
Bermuda,BMU,2020-09-12,0.42857,,,,,
Bermuda,BMU,2020-09-13,0.28571,,,,,
Bermuda,BMU,2020-09-14,0.28571,,,,,
Bermuda,BMU,2020-09-15,0.28571,,,,,
Bermuda,BMU,2020-09-16,0.28571,,,,,
Bermuda,BMU,2020-09-17,0.14286,,,,,
Bermuda,BMU,2020-09-18,0.14286,,,,,
Bermuda,BMU,2020-09-19,0.14286,,,,,
Bermuda,BMU,2020-09-20,0.42857,,,,,
Bermuda,BMU,2020-09-21,0.42857,,,,,
Bermuda,BMU,2020-09-22,0.42857,,,,,
Bermuda,BMU,2020-09-23,0.42857,,,,,
Bermuda,BMU,2020-09-24,0.42857,,,,,
Bermuda,BMU,2020-09-25,0.42857,,,,,
Bermuda,BMU,2020-09-26,0.42857,,,,,
Bermuda,BMU,2020-09-27,0.14286,,,,,
Bermuda,BMU,2020-09-28,0.14286,,,,,
Bermuda,BMU,2020-09-29,0.14286,,,,,
Bermuda,BMU,2020-09-30,0.14286,,,,,
Bermuda,BMU,2020-10-01,0,,,,,
Bermuda,BMU,2020-10-02,0,,,,,
Bermuda,BMU,2020-10-03,0,,,,,
Bermuda,BMU,2020-10-04,0,,,,,
Bermuda,BMU,2020-10-05,0,,,,,
Bermuda,BMU,2020-10-06,0,,,,,
Bermuda,BMU,2020-10-07,0,,,,,
Bermuda,BMU,2020-10-08,0.14286,,,,,
Bermuda,BMU,2020-10-09,0.42857,,,,,
Bermuda,BMU,2020-10-10,0.42857,,,,,
Bermuda,BMU,2020-10-11,0.42857,,,,,
Bermuda,BMU,2020-10-12,0.42857,,,,,
Bermuda,BMU,2020-10-13,0.42857,,,,,
Bermuda,BMU,2020-10-14,0.57143,,,,,
Bermuda,BMU,2020-10-15,0.42857,,,,,
Bermuda,BMU,2020-10-16,0.14286,,,,,
Bermuda,BMU,2020-10-17,0.14286,,,,,
Bermuda,BMU,2020-10-18,0.14286,,,,,
Bermuda,BMU,2020-10-19,0.14286,,,,,
Bermuda,BMU,2020-10-20,0.14286,,,,,
Bermuda,BMU,2020-10-21,0.42857,,,,,
Bermuda,BMU,2020-10-22,0.42857,,,,,
Bermuda,BMU,2020-10-23,0.42857,,,,,
Bermuda,BMU,2020-10-24,0.71429,,,,,
Bermuda,BMU,2020-10-25,0.85714,,,,,
Bermuda,BMU,2020-10-26,0.85714,,,,,
Bermuda,BMU,2020-10-27,1.14286,,,,,
Bermuda,BMU,2020-10-28,0.85714,,,,,
Bermuda,BMU,2020-10-29,0.85714,,,,,
Bermuda,BMU,2020-10-30,1.42857,,,,,
Bermuda,BMU,2020-10-31,1.28571,,,,,
Bermuda,BMU,2020-11-01,1.14286,,,,,
Bermuda,BMU,2020-11-02,1.14286,,,,,
Bermuda,BMU,2020-11-03,1.85714,,,,,
Bermuda,BMU,2020-11-04,1.71429,,,,,
Bermuda,BMU,2020-11-05,1.71429,,,,,
Bermuda,BMU,2020-11-06,1.28571,,,,,
Bermuda,BMU,2020-11-07,1.42857,,,,,
Bermuda,BMU,2020-11-08,1.42857,,,,,
Bermuda,BMU,2020-11-09,1.42857,,,,,
Bermuda,BMU,2020-11-10,1.14286,,,,,
Bermuda,BMU,2020-11-11,1.14286,,,,,
Bhutan,BTN,2020-03-17,0,,,,,
Bhutan,BTN,2020-03-18,0,,,,,
Bhutan,BTN,2020-03-19,0,,,,,
Bhutan,BTN,2020-03-20,0,,,,,
Bhutan,BTN,2020-03-21,0.16667,,,,,
Bhutan,BTN,2020-03-22,0.16667,,,,,
Bhutan,BTN,2020-03-23,0.14286,,,,,
Bhutan,BTN,2020-03-24,0.14286,,,,,
Bhutan,BTN,2020-03-25,0.14286,,,,,
Bhutan,BTN,2020-03-26,0.28571,,,,,
Bhutan,BTN,2020-03-27,0.28571,,,,,
Bhutan,BTN,2020-03-28,0.14286,,,,,
Bhutan,BTN,2020-03-29,0.28571,,,,,
Bhutan,BTN,2020-03-30,0.28571,,,,,
Bhutan,BTN,2020-03-31,0.28571,,,,,
Bhutan,BTN,2020-04-01,0.28571,,,,,
Bhutan,BTN,2020-04-02,0.28571,,,,,
Bhutan,BTN,2020-04-03,0.28571,,,,,
Bhutan,BTN,2020-04-04,0.28571,,,,,
Bhutan,BTN,2020-04-05,0.14286,,,,,
Bhutan,BTN,2020-04-06,0.14286,,,,,
Bhutan,BTN,2020-04-07,0.14286,,,,,
Bhutan,BTN,2020-04-08,0.14286,,,,,
Bhutan,BTN,2020-04-09,0,,,,,
Bhutan,BTN,2020-04-10,0,,,,,
Bhutan,BTN,2020-04-11,0,,,,,
Bhutan,BTN,2020-04-12,0,,,,,
Bhutan,BTN,2020-04-13,0,,,,,
Bhutan,BTN,2020-04-14,0,,,,,
Bhutan,BTN,2020-04-15,0,,,,,
Bhutan,BTN,2020-04-16,0,,,,,
Bhutan,BTN,2020-04-17,0,,,,,
Bhutan,BTN,2020-04-18,0,,,,,
Bhutan,BTN,2020-04-19,0,,,,,
Bhutan,BTN,2020-04-20,0,,,,,
Bhutan,BTN,2020-04-21,0.14286,,,,,
Bhutan,BTN,2020-04-22,0.14286,,,,,
Bhutan,BTN,2020-04-23,0.28571,,,,,
Bhutan,BTN,2020-04-24,0.28571,,,,,
Bhutan,BTN,2020-04-25,0.28571,,,,,
Bhutan,BTN,2020-04-26,0.28571,,,,,
Bhutan,BTN,2020-04-27,0.28571,,,,,
Bhutan,BTN,2020-04-28,0.14286,,,,,
Bhutan,BTN,2020-04-29,0.14286,,,,,
Bhutan,BTN,2020-04-30,0,,,,,
Bhutan,BTN,2020-05-01,0,,,,,
Bhutan,BTN,2020-05-02,0,,,,,
Bhutan,BTN,2020-05-03,0,,,,,
Bhutan,BTN,2020-05-04,0,,,,,
Bhutan,BTN,2020-05-05,0,,,,,
Bhutan,BTN,2020-05-06,0,,,,,
Bhutan,BTN,2020-05-07,0,,,,,
Bhutan,BTN,2020-05-08,0,,,,,
Bhutan,BTN,2020-05-09,0,,,,,
Bhutan,BTN,2020-05-10,0,,,,,
Bhutan,BTN,2020-05-11,0.28571,,,,,
Bhutan,BTN,2020-05-12,0.57143,,,,,
Bhutan,BTN,2020-05-13,0.57143,,,,,
Bhutan,BTN,2020-05-14,1.14286,,,,,
Bhutan,BTN,2020-05-15,1.85714,,,,,
Bhutan,BTN,2020-05-16,2,,,,,
Bhutan,BTN,2020-05-17,2,,,,,
Bhutan,BTN,2020-05-18,1.71429,,,,,
Bhutan,BTN,2020-05-19,1.42857,,,,,
Bhutan,BTN,2020-05-20,1.42857,,,,,
Bhutan,BTN,2020-05-21,0.85714,,,,,
Bhutan,BTN,2020-05-22,0.14286,,,,,
Bhutan,BTN,2020-05-23,0.42857,,,,,
Bhutan,BTN,2020-05-24,0.42857,,,,,
Bhutan,BTN,2020-05-25,0.85714,,,,,
Bhutan,BTN,2020-05-26,0.85714,,,,,
Bhutan,BTN,2020-05-27,0.85714,,,,,
Bhutan,BTN,2020-05-28,1,,,,,
Bhutan,BTN,2020-05-29,1.42857,,,,,
Bhutan,BTN,2020-05-30,1.28571,,,,,
Bhutan,BTN,2020-05-31,2.71429,,,,,
Bhutan,BTN,2020-06-01,2.28571,,,,,
Bhutan,BTN,2020-06-02,2.85714,,,,,
Bhutan,BTN,2020-06-03,2.85714,,,,,
Bhutan,BTN,2020-06-04,2.71429,,,,,
Bhutan,BTN,2020-06-05,2.42857,,,,,
Bhutan,BTN,2020-06-06,2.14286,,,,,
Bhutan,BTN,2020-06-07,0.71429,,,,,
Bhutan,BTN,2020-06-08,2.28571,,,,,
Bhutan,BTN,2020-06-09,1.71429,,,,,
Bhutan,BTN,2020-06-10,1.71429,,,,,
Bhutan,BTN,2020-06-11,2.14286,,,,,
Bhutan,BTN,2020-06-12,2,,,,,
Bhutan,BTN,2020-06-13,2,,,,,
Bhutan,BTN,2020-06-14,2.57143,,,,,
Bhutan,BTN,2020-06-15,1,,,,,
Bhutan,BTN,2020-06-16,1.14286,,,,,
Bhutan,BTN,2020-06-17,1.14286,,,,,
Bhutan,BTN,2020-06-18,0.71429,,,,,
Bhutan,BTN,2020-06-19,0.71429,,,,,
Bhutan,BTN,2020-06-20,0.85714,,,,,
Bhutan,BTN,2020-06-21,0.28571,,,,,
Bhutan,BTN,2020-06-22,0.28571,,,,,
Bhutan,BTN,2020-06-23,0.28571,,,,,
Bhutan,BTN,2020-06-24,0.42857,,,,,
Bhutan,BTN,2020-06-25,0.42857,,,,,
Bhutan,BTN,2020-06-26,0.42857,,,,,
Bhutan,BTN,2020-06-27,1,,,,,
Bhutan,BTN,2020-06-28,1.14286,,,,,
Bhutan,BTN,2020-06-29,1.14286,,,,,
