Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (YYG, mean)","Daily new estimated infections of COVID-19 (YYG, lower)","Daily new estimated infections of COVID-19 (YYG, upper)"
Africa,,2020-10-02,7374.71429,,,,
Africa,,2020-10-03,7504.14286,,,,
Africa,,2020-10-04,7738.71429,,,,
Africa,,2020-10-05,7981.42857,,,,
Africa,,2020-10-06,7800,,,,
Africa,,2020-10-07,7698.85714,,,,
Africa,,2020-10-08,8000.85714,,,,
Africa,,2020-10-09,8380.85714,,,,
Africa,,2020-10-10,8719.14286,,,,
Africa,,2020-10-11,9129.85714,,,,
Africa,,2020-10-12,8914.85714,,,,
Africa,,2020-10-13,9165.57143,,,,
Africa,,2020-10-14,9505.28571,,,,
Africa,,2020-10-15,9630.85714,,,,
Africa,,2020-10-16,9478.71429,,,,
Africa,,2020-10-17,9245.28571,,,,
Africa,,2020-10-18,9576.14286,,,,
Africa,,2020-10-19,9650.28571,,,,
Africa,,2020-10-20,10119.57143,,,,
Africa,,2020-10-21,10207.71429,,,,
Africa,,2020-10-22,10086.42857,,,,
Africa,,2020-10-23,10410.42857,,,,
Africa,,2020-10-24,10528,,,,
Africa,,2020-10-25,10200.71429,,,,
Africa,,2020-10-26,10291.57143,,,,
Africa,,2020-10-27,10461.57143,,,,
Africa,,2020-10-28,10311.14286,,,,
Africa,,2020-10-29,10513.28571,,,,
Africa,,2020-10-30,11055.71429,,,,
Africa,,2020-10-31,11212.42857,,,,
Africa,,2020-11-01,11029,,,,
Africa,,2020-11-02,11120.71429,,,,
Africa,,2020-11-03,10554.71429,,,,
Africa,,2020-11-04,10894.28571,,,,
Africa,,2020-11-05,11212.85714,,,,
Africa,,2020-11-06,11283.85714,,,,
Africa,,2020-11-07,11348.57143,,,,
Africa,,2020-11-08,11976,,,,
Africa,,2020-11-09,12401.57143,,,,
Africa,,2020-11-10,12649.42857,,,,
Africa,,2020-11-11,12944,,,,
Albania,ALB,2020-03-11,3.33333,,,,
Albania,ALB,2020-03-12,2.75,,,,
Albania,ALB,2020-03-13,4.6,,,,
Albania,ALB,2020-03-14,5.5,,,,
Albania,ALB,2020-03-15,5.42857,,,,
Albania,ALB,2020-03-16,5.71429,,,,
Albania,ALB,2020-03-17,6.42857,,,,
Albania,ALB,2020-03-18,6.42857,,,,
Albania,ALB,2020-03-19,6.85714,,,,
Albania,ALB,2020-03-20,6.71429,,,,
Albania,ALB,2020-03-21,5.28571,,,,
Albania,ALB,2020-03-22,5.42857,,,,
Albania,ALB,2020-03-23,6.71429,,,,
Albania,ALB,2020-03-24,7,,,,
Albania,ALB,2020-03-25,9.71429,,,,
Albania,ALB,2020-03-26,12.42857,,,,
Albania,ALB,2020-03-27,14.85714,,,,
Albania,ALB,2020-03-28,16.57143,,,,
Albania,ALB,2020-03-29,17.28571,,,,
Albania,ALB,2020-03-30,17.57143,,,,
Albania,ALB,2020-03-31,17.57143,,,,
Albania,ALB,2020-04-01,17.14286,,,,
Albania,ALB,2020-04-02,16.14286,,,,
Albania,ALB,2020-04-03,14.71429,,,,
Albania,ALB,2020-04-04,16.85714,,,,
Albania,ALB,2020-04-05,19.42857,,,,
Albania,ALB,2020-04-06,21.28571,,,,
Albania,ALB,2020-04-07,22,,,,
Albania,ALB,2020-04-08,20,,,,
Albania,ALB,2020-04-09,20.14286,,,,
Albania,ALB,2020-04-10,18.85714,,,,
Albania,ALB,2020-04-11,16,,,,
Albania,ALB,2020-04-12,14.28571,,,,
Albania,ALB,2020-04-13,12.14286,,,,
Albania,ALB,2020-04-14,12.85714,,,,
Albania,ALB,2020-04-15,13.14286,,,,
Albania,ALB,2020-04-16,13.42857,,,,
Albania,ALB,2020-04-17,15.57143,,,,
Albania,ALB,2020-04-18,17.57143,,,,
Albania,ALB,2020-04-19,16.42857,,,,
Albania,ALB,2020-04-20,16.57143,,,,
Albania,ALB,2020-04-21,16.71429,,,,
Albania,ALB,2020-04-22,19.14286,,,,
Albania,ALB,2020-04-23,20,,,,
Albania,ALB,2020-04-24,20.71429,,,,
Albania,ALB,2020-04-25,19.85714,,,,
Albania,ALB,2020-04-26,23.42857,,,,
Albania,ALB,2020-04-27,23.42857,,,,
Albania,ALB,2020-04-28,21.71429,,,,
Albania,ALB,2020-04-29,20.14286,,,,
Albania,ALB,2020-04-30,18.85714,,,,
Albania,ALB,2020-05-01,15.71429,,,,
Albania,ALB,2020-05-02,14.85714,,,,
Albania,ALB,2020-05-03,11,,,,
Albania,ALB,2020-05-04,9.85714,,,,
Albania,ALB,2020-05-05,9.57143,,,,
Albania,ALB,2020-05-06,10,,,,
Albania,ALB,2020-05-07,9.42857,,,,
Albania,ALB,2020-05-08,9.85714,,,,
Albania,ALB,2020-05-09,9.71429,,,,
Albania,ALB,2020-05-10,9.57143,,,,
Albania,ALB,2020-05-11,10.42857,,,,
Albania,ALB,2020-05-12,9.85714,,,,
Albania,ALB,2020-05-13,8,,,,
Albania,ALB,2020-05-14,6.85714,,,,
Albania,ALB,2020-05-15,8,,,,
Albania,ALB,2020-05-16,9.42857,,,,
Albania,ALB,2020-05-17,11,,,,
Albania,ALB,2020-05-18,11.14286,,,,
Albania,ALB,2020-05-19,10.85714,,,,
Albania,ALB,2020-05-20,10.42857,,,,
Albania,ALB,2020-05-21,12,,,,
Albania,ALB,2020-05-22,10.14286,,,,
Albania,ALB,2020-05-23,9.28571,,,,
Albania,ALB,2020-05-24,8,,,,
Albania,ALB,2020-05-25,7.42857,,,,
Albania,ALB,2020-05-26,8,,,,
Albania,ALB,2020-05-27,11.42857,,,,
Albania,ALB,2020-05-28,12.28571,,,,
Albania,ALB,2020-05-29,15.28571,,,,
Albania,ALB,2020-05-30,16.85714,,,,
Albania,ALB,2020-05-31,19,,,,
Albania,ALB,2020-06-01,19.85714,,,,
Albania,ALB,2020-06-02,19.85714,,,,
Albania,ALB,2020-06-03,19.28571,,,,
Albania,ALB,2020-06-04,19.14286,,,,
Albania,ALB,2020-06-05,17.28571,,,,
Albania,ALB,2020-06-06,16.14286,,,,
Albania,ALB,2020-06-07,15.71429,,,,
Albania,ALB,2020-06-08,15.57143,,,,
Albania,ALB,2020-06-09,17.14286,,,,
Albania,ALB,2020-06-10,19.28571,,,,
Albania,ALB,2020-06-11,22.42857,,,,
Albania,ALB,2020-06-12,26.85714,,,,
Albania,ALB,2020-06-13,29.14286,,,,
Albania,ALB,2020-06-14,33.14286,,,,
Albania,ALB,2020-06-15,39.28571,,,,
Albania,ALB,2020-06-16,46.71429,,,,
Albania,ALB,2020-06-17,53.28571,,,,
Albania,ALB,2020-06-18,54.42857,,,,
Albania,ALB,2020-06-19,57.57143,,,,
Albania,ALB,2020-06-20,60.28571,,,,
Albania,ALB,2020-06-21,61,,,,
Albania,ALB,2020-06-22,58,,,,
Albania,ALB,2020-06-23,57.85714,,,,
Albania,ALB,2020-06-24,53.57143,,,,
Albania,ALB,2020-06-25,56,,,,
Albania,ALB,2020-06-26,57.71429,,,,
Albania,ALB,2020-06-27,61.57143,,,,
Albania,ALB,2020-06-28,62.71429,,,,
Albania,ALB,2020-06-29,67.85714,,,,
Albania,ALB,2020-06-30,67.28571,,,,
Albania,ALB,2020-07-01,69.71429,,,,
Albania,ALB,2020-07-02,66.57143,,,,
Albania,ALB,2020-07-03,67.14286,,,,
Albania,ALB,2020-07-04,69,,,,
Albania,ALB,2020-07-05,69.85714,,,,
Albania,ALB,2020-07-06,70.14286,,,,
Albania,ALB,2020-07-07,71.14286,,,,
Albania,ALB,2020-07-08,71.85714,,,,
Albania,ALB,2020-07-09,75.14286,,,,
Albania,ALB,2020-07-10,75.14286,,,,
Albania,ALB,2020-07-11,75.14286,,,,
Albania,ALB,2020-07-12,78.85714,,,,
Albania,ALB,2020-07-13,80.14286,,,,
Albania,ALB,2020-07-14,86.71429,,,,
Albania,ALB,2020-07-15,89.85714,,,,
Albania,ALB,2020-07-16,92.28571,,,,
Albania,ALB,2020-07-17,94.71429,,,,
Albania,ALB,2020-07-18,89.71429,,,,
Albania,ALB,2020-07-19,91,,,,
Albania,ALB,2020-07-20,90.85714,,,,
Albania,ALB,2020-07-21,85.71429,,,,
Albania,ALB,2020-07-22,89,,,,
Albania,ALB,2020-07-23,86.57143,,,,
Albania,ALB,2020-07-24,87.85714,,,,
Albania,ALB,2020-07-25,94.85714,,,,
Albania,ALB,2020-07-26,89.85714,,,,
Albania,ALB,2020-07-27,96.14286,,,,
Albania,ALB,2020-07-28,101.28571,,,,
Albania,ALB,2020-07-29,101,,,,
Albania,ALB,2020-07-30,106.71429,,,,
Albania,ALB,2020-07-31,104.42857,,,,
Albania,ALB,2020-08-01,100.85714,,,,
Albania,ALB,2020-08-02,108.42857,,,,
Albania,ALB,2020-08-03,108,,,,
Albania,ALB,2020-08-04,105.71429,,,,
Albania,ALB,2020-08-05,107.57143,,,,
Albania,ALB,2020-08-06,112,,,,
Albania,ALB,2020-08-07,117,,,,
Albania,ALB,2020-08-08,125,,,,
Albania,ALB,2020-08-09,125.57143,,,,
Albania,ALB,2020-08-10,127.42857,,,,
Albania,ALB,2020-08-11,130.85714,,,,
Albania,ALB,2020-08-12,132.28571,,,,
Albania,ALB,2020-08-13,132.57143,,,,
Albania,ALB,2020-08-14,136.42857,,,,
Albania,ALB,2020-08-15,138,,,,
Albania,ALB,2020-08-16,140.71429,,,,
Albania,ALB,2020-08-17,138.42857,,,,
Albania,ALB,2020-08-18,137.57143,,,,
Albania,ALB,2020-08-19,139.71429,,,,
Albania,ALB,2020-08-20,142.14286,,,,
Albania,ALB,2020-08-21,142.28571,,,,
Albania,ALB,2020-08-22,143.14286,,,,
Albania,ALB,2020-08-23,145,,,,
Albania,ALB,2020-08-24,149.57143,,,,
Albania,ALB,2020-08-25,158,,,,
Albania,ALB,2020-08-26,157.85714,,,,
Albania,ALB,2020-08-27,159.28571,,,,
Albania,ALB,2020-08-28,159.42857,,,,
Albania,ALB,2020-08-29,153.71429,,,,
Albania,ALB,2020-08-30,143.42857,,,,
Albania,ALB,2020-08-31,136.14286,,,,
Albania,ALB,2020-09-01,129.71429,,,,
Albania,ALB,2020-09-02,121,,,,
Albania,ALB,2020-09-03,114.42857,,,,
Albania,ALB,2020-09-04,108.71429,,,,
Albania,ALB,2020-09-05,110.28571,,,,
Albania,ALB,2020-09-06,117.57143,,,,
Albania,ALB,2020-09-07,125,,,,
Albania,ALB,2020-09-08,127.57143,,,,
Albania,ALB,2020-09-09,135.28571,,,,
Albania,ALB,2020-09-10,139.42857,,,,
Albania,ALB,2020-09-11,145.14286,,,,
Albania,ALB,2020-09-12,150.57143,,,,
Albania,ALB,2020-09-13,154.71429,,,,
Albania,ALB,2020-09-14,156.85714,,,,
Albania,ALB,2020-09-15,159.14286,,,,
Albania,ALB,2020-09-16,159.85714,,,,
Albania,ALB,2020-09-17,158.85714,,,,
Albania,ALB,2020-09-18,155.42857,,,,
Albania,ALB,2020-09-19,150.28571,,,,
Albania,ALB,2020-09-20,148.71429,,,,
Albania,ALB,2020-09-21,147.42857,,,,
Albania,ALB,2020-09-22,145,,,,
Albania,ALB,2020-09-23,142,,,,
Albania,ALB,2020-09-24,138.71429,,,,
Albania,ALB,2020-09-25,139,,,,
Albania,ALB,2020-09-26,138.85714,,,,
Albania,ALB,2020-09-27,132.42857,,,,
Albania,ALB,2020-09-28,124.85714,,,,
Albania,ALB,2020-09-29,122.28571,,,,
Albania,ALB,2020-09-30,121.71429,,,,
Albania,ALB,2020-10-01,123.14286,,,,
Albania,ALB,2020-10-02,126.42857,,,,
Albania,ALB,2020-10-03,131.42857,,,,
Albania,ALB,2020-10-04,137.71429,,,,
Albania,ALB,2020-10-05,143.85714,,,,
Albania,ALB,2020-10-06,145.57143,,,,
Albania,ALB,2020-10-07,150,,,,
Albania,ALB,2020-10-08,154.42857,,,,
Albania,ALB,2020-10-09,156.14286,,,,
Albania,ALB,2020-10-10,157.28571,,,,
Albania,ALB,2020-10-11,159.14286,,,,
Albania,ALB,2020-10-12,161.85714,,,,
Albania,ALB,2020-10-13,165.71429,,,,
Albania,ALB,2020-10-14,169.14286,,,,
Albania,ALB,2020-10-15,175,,,,
Albania,ALB,2020-10-16,187.57143,,,,
Albania,ALB,2020-10-17,205,,,,
Albania,ALB,2020-10-18,220.42857,,,,
Albania,ALB,2020-10-19,236.57143,,,,
Albania,ALB,2020-10-20,254.28571,,,,
Albania,ALB,2020-10-21,271.28571,,,,
Albania,ALB,2020-10-22,284.71429,,,,
Albania,ALB,2020-10-23,291.14286,,,,
Albania,ALB,2020-10-24,293.57143,,,,
Albania,ALB,2020-10-25,297.71429,,,,
Albania,ALB,2020-10-26,300.28571,,,,
Albania,ALB,2020-10-27,299.28571,,,,
Albania,ALB,2020-10-28,296.85714,,,,
Albania,ALB,2020-10-29,298.85714,,,,
Albania,ALB,2020-10-30,295,,,,
Albania,ALB,2020-10-31,296.85714,,,,
Albania,ALB,2020-11-01,288.14286,,,,
Albania,ALB,2020-11-02,292.14286,,,,
Albania,ALB,2020-11-03,296.85714,,,,
Albania,ALB,2020-11-04,310.71429,,,,
Albania,ALB,2020-11-05,322.85714,,,,
Albania,ALB,2020-11-06,343.71429,,,,
Albania,ALB,2020-11-07,368,,,,
Albania,ALB,2020-11-08,404.28571,,,,
Albania,ALB,2020-11-09,429.14286,,,,
Albania,ALB,2020-11-10,458.28571,,,,
Albania,ALB,2020-11-11,484.28571,,,,
Algeria,DZA,2020-01-02,0,,,,
Algeria,DZA,2020-01-03,0,,,,
Algeria,DZA,2020-01-04,0,,,,
Algeria,DZA,2020-01-05,0,,,,
Algeria,DZA,2020-01-06,0,,,,
Algeria,DZA,2020-01-07,0,,,,
Algeria,DZA,2020-01-08,0,,,,
Algeria,DZA,2020-01-09,0,,,,
Algeria,DZA,2020-01-10,0,,,,
Algeria,DZA,2020-01-11,0,,,,
Algeria,DZA,2020-01-12,0,,,,
Algeria,DZA,2020-01-13,0,,,,
Algeria,DZA,2020-01-14,0,,,,
Algeria,DZA,2020-01-15,0,,,,
Algeria,DZA,2020-01-16,0,,,,
Algeria,DZA,2020-01-17,0,,,,
Algeria,DZA,2020-01-18,0,,,,
Algeria,DZA,2020-01-19,0,,,,
Algeria,DZA,2020-01-20,0,,,,
Algeria,DZA,2020-01-21,0,,,,
Algeria,DZA,2020-01-22,0,,,,
Algeria,DZA,2020-01-23,0,,,,
Algeria,DZA,2020-01-24,0,,,,
Algeria,DZA,2020-01-25,0,,,,
Algeria,DZA,2020-01-26,0,,,,
Algeria,DZA,2020-01-27,0,,,,
Algeria,DZA,2020-01-28,0,,,,
Algeria,DZA,2020-01-29,0,,,,
Algeria,DZA,2020-01-30,0,,,,
Algeria,DZA,2020-01-31,0,,,,
Algeria,DZA,2020-02-01,0,,,,
Algeria,DZA,2020-02-02,0,,,,
Algeria,DZA,2020-02-03,0,,,,
Algeria,DZA,2020-02-04,0,,,,
Algeria,DZA,2020-02-05,0,,,,
Algeria,DZA,2020-02-06,0,,,,
Algeria,DZA,2020-02-07,0,,,,
Algeria,DZA,2020-02-08,0,,,,
Algeria,DZA,2020-02-09,0,,,,
Algeria,DZA,2020-02-10,0,,,,
Algeria,DZA,2020-02-11,0,,,,
Algeria,DZA,2020-02-12,0,,,,
Algeria,DZA,2020-02-13,0,,,,
Algeria,DZA,2020-02-14,0,,,,
Algeria,DZA,2020-02-15,0,,,,
Algeria,DZA,2020-02-16,0,,,,
Algeria,DZA,2020-02-17,0,,74,38,106
Algeria,DZA,2020-02-18,0,,74,38,106
Algeria,DZA,2020-02-19,0,,74,38,106
Algeria,DZA,2020-02-20,0,,74,38,106
Algeria,DZA,2020-02-21,0,,74,38,106
Algeria,DZA,2020-02-22,0,,74,38,106
Algeria,DZA,2020-02-23,0,,74,38,106
Algeria,DZA,2020-02-24,0,,74,38,106
Algeria,DZA,2020-02-25,0,,74,38,106
Algeria,DZA,2020-02-26,0.14286,,267,135,396
Algeria,DZA,2020-02-27,0.14286,,266,135,394
Algeria,DZA,2020-02-28,0.14286,,290,146,434
Algeria,DZA,2020-02-29,0.14286,,339,168,513
Algeria,DZA,2020-03-01,0.42857,,441,214,678
Algeria,DZA,2020-03-02,0.42857,,601,282,940
Algeria,DZA,2020-03-03,0.5,,734,338,1164
Algeria,DZA,2020-03-04,0.66667,,868,391,1398
Algeria,DZA,2020-03-05,1.83333,,1043,463,1701
Algeria,DZA,2020-03-06,2.66667,,1266,550,2113
Algeria,DZA,2020-03-07,3.2,,1545,672,2639
Algeria,DZA,2020-03-08,3.5,,1840,808,3226
Algeria,DZA,2020-03-09,4.25,,2146,911,3852
Algeria,DZA,2020-03-10,4.25,,2472,969,4481
Algeria,DZA,2020-03-11,5,,2818,1067,5219
Algeria,DZA,2020-03-12,2.66667,,3169,1162,6128
Algeria,DZA,2020-03-13,2.66667,,3498,1202,7054
Algeria,DZA,2020-03-14,2.25,,3788,1211,7822
Algeria,DZA,2020-03-15,4,,4029,1222,8768
Algeria,DZA,2020-03-16,5.6,,4218,1221,9536
Algeria,DZA,2020-03-17,6.33333,,4350,1219,10039
Algeria,DZA,2020-03-18,5.71429,,4421,1216,10361
Algeria,DZA,2020-03-19,7.42857,,4436,1213,10304
Algeria,DZA,2020-03-20,9.28571,,4405,1211,10133
Algeria,DZA,2020-03-21,10.85714,,4343,1213,10042
Algeria,DZA,2020-03-22,14.57143,,4259,1213,9724
Algeria,DZA,2020-03-23,21.85714,,4163,1205,9274
Algeria,DZA,2020-03-24,24.57143,,4060,1197,8960
Algeria,DZA,2020-03-25,29.14286,,3952,1183,8642
Algeria,DZA,2020-03-26,32.85714,,3844,1174,8234
Algeria,DZA,2020-03-27,39.57143,,3736,1171,7924
Algeria,DZA,2020-03-28,43.85714,,3631,1167,7613
Algeria,DZA,2020-03-29,45,,3530,1166,7313
Algeria,DZA,2020-03-30,44.28571,,3432,1159,6980
Algeria,DZA,2020-03-31,50.57143,,3339,1154,6713
Algeria,DZA,2020-04-01,64.57143,,3250,1150,6459
Algeria,DZA,2020-04-02,77.85714,,3165,1146,6176
Algeria,DZA,2020-04-03,88.42857,,3085,1144,5962
Algeria,DZA,2020-04-04,108.85714,,3009,1138,5728
Algeria,DZA,2020-04-05,113.85714,,2938,1136,5505
Algeria,DZA,2020-04-06,115.57143,,2872,1124,5294
Algeria,DZA,2020-04-07,119.85714,,2809,1130,5090
Algeria,DZA,2020-04-08,107.42857,,2752,1134,4899
Algeria,DZA,2020-04-09,103.57143,,2698,1139,4727
Algeria,DZA,2020-04-10,97.14286,,2648,1138,4549
Algeria,DZA,2020-04-11,84.28571,,2602,1127,4389
Algeria,DZA,2020-04-12,82,,2559,1130,4240
Algeria,DZA,2020-04-13,84.85714,,2520,1130,4121
Algeria,DZA,2020-04-14,80,,2483,1137,4004
Algeria,DZA,2020-04-15,86,,2449,1142,3915
Algeria,DZA,2020-04-16,84,,2418,1151,3816
Algeria,DZA,2020-04-17,86,,2391,1142,3743
Algeria,DZA,2020-04-18,93.85714,,2365,1134,3664
Algeria,DZA,2020-04-19,101.42857,,2342,1138,3599
Algeria,DZA,2020-04-20,102.14286,,2321,1130,3563
Algeria,DZA,2020-04-21,105,,2302,1123,3544
Algeria,DZA,2020-04-22,105.85714,,2282,1120,3516
Algeria,DZA,2020-04-23,107.14286,,2263,1119,3466
Algeria,DZA,2020-04-24,105.57143,,2245,1116,3433
Algeria,DZA,2020-04-25,101.28571,,2227,1109,3418
Algeria,DZA,2020-04-26,103,,2210,1109,3418
Algeria,DZA,2020-04-27,107.57143,,2193,1107,3396
Algeria,DZA,2020-04-28,114.14286,,2176,1108,3382
Algeria,DZA,2020-04-29,119.71429,,2159,1097,3375
Algeria,DZA,2020-04-30,134,,2143,1098,3366
Algeria,DZA,2020-05-01,142.71429,,2127,1100,3358
Algeria,DZA,2020-05-02,146.71429,,2112,1101,3324
Algeria,DZA,2020-05-03,148.42857,,2097,1101,3284
Algeria,DZA,2020-05-04,156,,2082,1089,3290
Algeria,DZA,2020-05-05,161.57143,,2067,1054,3291
Algeria,DZA,2020-05-06,169.85714,,2053,1021,3294
Algeria,DZA,2020-05-07,164.14286,,2039,996,3309
Algeria,DZA,2020-05-08,168,,2025,982,3313
Algeria,DZA,2020-05-09,173.57143,,2012,967,3285
Algeria,DZA,2020-05-10,180.42857,,1998,949,3306
Algeria,DZA,2020-05-11,178.42857,,1986,929,3308
Algeria,DZA,2020-05-12,177.57143,,1973,907,3309
Algeria,DZA,2020-05-13,175.57143,,1961,893,3315
Algeria,DZA,2020-05-14,179.42857,,1949,882,3339
Algeria,DZA,2020-05-15,180,,1938,865,3353
Algeria,DZA,2020-05-16,180,,1927,841,3371
Algeria,DZA,2020-05-17,180.42857,,1917,818,3364
Algeria,DZA,2020-05-18,185.14286,,1907,796,3357
Algeria,DZA,2020-05-19,187.14286,,1898,787,3382
Algeria,DZA,2020-05-20,187.14286,,1891,771,3394
Algeria,DZA,2020-05-21,184.14286,,1884,750,3400
Algeria,DZA,2020-05-22,183.71429,,1879,727,3404
Algeria,DZA,2020-05-23,184.14286,,1874,713,3403
Algeria,DZA,2020-05-24,184.57143,,1871,704,3427
Algeria,DZA,2020-05-25,183.85714,,1869,698,3434
Algeria,DZA,2020-05-26,186,,1868,692,3424
Algeria,DZA,2020-05-27,188.57143,,1869,687,3406
Algeria,DZA,2020-05-28,187.85714,,1871,688,3403
Algeria,DZA,2020-05-29,181.28571,,1874,692,3411
Algeria,DZA,2020-05-30,173.71429,,1878,697,3396
Algeria,DZA,2020-05-31,164.85714,,1884,698,3383
Algeria,DZA,2020-06-01,155.42857,,1890,699,3365
Algeria,DZA,2020-06-02,144.28571,,1898,704,3354
Algeria,DZA,2020-06-03,132.71429,,1907,717,3329
Algeria,DZA,2020-06-04,109.85714,,1917,726,3313
Algeria,DZA,2020-06-05,119.14286,,1928,740,3287
Algeria,DZA,2020-06-06,114.42857,,1940,756,3262
Algeria,DZA,2020-06-07,111.85714,,1952,773,3237
Algeria,DZA,2020-06-08,108.57143,,1966,792,3208
Algeria,DZA,2020-06-09,107.42857,,1980,810,3208
Algeria,DZA,2020-06-10,108,,1995,833,3186
Algeria,DZA,2020-06-11,122.57143,,2011,855,3157
Algeria,DZA,2020-06-12,108.28571,,2027,888,3137
Algeria,DZA,2020-06-13,109,,2045,912,3139
Algeria,DZA,2020-06-14,108.57143,,2062,928,3112
Algeria,DZA,2020-06-15,109.28571,,2081,955,3113
Algeria,DZA,2020-06-16,109.42857,,2100,979,3173
Algeria,DZA,2020-06-17,109.28571,,2120,1002,3203
Algeria,DZA,2020-06-18,112,,2140,1028,3237
Algeria,DZA,2020-06-19,113.71429,,2161,1055,3281
Algeria,DZA,2020-06-20,115.14286,,2182,1080,3312
Algeria,DZA,2020-06-21,117.28571,,2203,1111,3364
Algeria,DZA,2020-06-22,121.71429,,2225,1135,3425
Algeria,DZA,2020-06-23,127,,2246,1155,3479
Algeria,DZA,2020-06-24,132.71429,,2267,1173,3534
Algeria,DZA,2020-06-25,140,,2288,1195,3621
Algeria,DZA,2020-06-26,151.42857,,2307,1228,3716
Algeria,DZA,2020-06-27,168.71429,,2326,1269,3790
Algeria,DZA,2020-06-28,191,,2343,1292,3789
Algeria,DZA,2020-06-29,214.57143,,2359,1294,3800
Algeria,DZA,2020-06-30,235.85714,,2374,1296,3805
Algeria,DZA,2020-07-01,261.57143,,2388,1287,3799
Algeria,DZA,2020-07-02,289.14286,,2400,1277,3814
Algeria,DZA,2020-07-03,316,,2411,1260,3844
Algeria,DZA,2020-07-04,340.71429,,2419,1258,3924
Algeria,DZA,2020-07-05,361.71429,,2427,1245,3949
Algeria,DZA,2020-07-06,381.14286,,2432,1229,3988
Algeria,DZA,2020-07-07,404.71429,,2435,1215,3990
Algeria,DZA,2020-07-08,424.57143,,2437,1204,3995
Algeria,DZA,2020-07-09,439.42857,,2436,1180,4034
Algeria,DZA,2020-07-10,450.14286,,2434,1162,4006
Algeria,DZA,2020-07-11,453.14286,,2431,1143,4047
Algeria,DZA,2020-07-12,458.85714,,2425,1119,4008
Algeria,DZA,2020-07-13,464.85714,,2419,1096,4012
Algeria,DZA,2020-07-14,469.28571,,2411,1074,4064
Algeria,DZA,2020-07-15,476.71429,,2401,1052,4137
Algeria,DZA,2020-07-16,488.85714,,2390,1030,4182
Algeria,DZA,2020-07-17,506.71429,,2378,1009,4156
Algeria,DZA,2020-07-18,529.42857,,2365,990,4125
Algeria,DZA,2020-07-19,548.14286,,2351,979,4123
Algeria,DZA,2020-07-20,555.57143,,2335,976,4119
Algeria,DZA,2020-07-21,571.71429,,2319,964,4082
Algeria,DZA,2020-07-22,580.28571,,2302,945,4036
Algeria,DZA,2020-07-23,586,,2284,926,3989
Algeria,DZA,2020-07-24,589.85714,,2266,907,3946
Algeria,DZA,2020-07-25,601.57143,,2248,889,3939
Algeria,DZA,2020-07-26,602.14286,,2229,871,3926
Algeria,DZA,2020-07-27,610.42857,,2210,854,3887
Algeria,DZA,2020-07-28,611.71429,,2190,837,3848
Algeria,DZA,2020-07-29,619.57143,,2171,820,3808
Algeria,DZA,2020-07-30,622.42857,,2152,804,3765
Algeria,DZA,2020-07-31,621,,2133,788,3722
Algeria,DZA,2020-08-01,605,,2114,772,3677
Algeria,DZA,2020-08-02,598,,2096,757,3640
Algeria,DZA,2020-08-03,586.85714,,2077,742,3600
Algeria,DZA,2020-08-04,571.28571,,2059,728,3564
Algeria,DZA,2020-08-05,555.57143,,2041,713,3517
Algeria,DZA,2020-08-06,546.57143,,2023,698,3519
Algeria,DZA,2020-08-07,542.14286,,2006,680,3508
Algeria,DZA,2020-08-08,537.28571,,1989,671,3518
Algeria,DZA,2020-08-09,534.71429,,1972,658,3520
Algeria,DZA,2020-08-10,535.57143,,1955,644,3507
Algeria,DZA,2020-08-11,534.28571,,1938,631,3485
Algeria,DZA,2020-08-12,528.57143,,1922,618,3481
Algeria,DZA,2020-08-13,520.57143,,1906,604,3486
Algeria,DZA,2020-08-14,508.71429,,1891,591,3447
Algeria,DZA,2020-08-15,501.28571,,1875,580,3401
Algeria,DZA,2020-08-16,491.42857,,1860,569,3407
Algeria,DZA,2020-08-17,481.28571,,1845,559,3414
Algeria,DZA,2020-08-18,473.28571,,1830,549,3417
Algeria,DZA,2020-08-19,462.85714,,1815,540,3420
Algeria,DZA,2020-08-20,449.71429,,1801,529,3403
Algeria,DZA,2020-08-21,438.71429,,1787,518,3390
Algeria,DZA,2020-08-22,429,,1773,508,3383
Algeria,DZA,2020-08-23,419.28571,,1760,498,3381
Algeria,DZA,2020-08-24,411,,1748,487,3366
Algeria,DZA,2020-08-25,404.71429,,1737,477,3353
Algeria,DZA,2020-08-26,397.71429,,1725,466,3339
Algeria,DZA,2020-08-27,396,,1715,455,3327
Algeria,DZA,2020-08-28,394,,1704,445,3345
Algeria,DZA,2020-08-29,390.85714,,1695,437,3360
Algeria,DZA,2020-08-30,387.71429,,1686,427,3371
Algeria,DZA,2020-08-31,383.71429,,1677,418,3379
Algeria,DZA,2020-09-01,376.57143,,1669,410,3379
Algeria,DZA,2020-09-02,372.14286,,1662,403,3386
Algeria,DZA,2020-09-03,362.71429,,1655,395,3404
Algeria,DZA,2020-09-04,350.42857,,1648,388,3423
Algeria,DZA,2020-09-05,338.57143,,1642,382,3434
Algeria,DZA,2020-09-06,327,,1637,375,3470
Algeria,DZA,2020-09-07,316.85714,,1632,367,3525
Algeria,DZA,2020-09-08,308.42857,,1627,360,3577
Algeria,DZA,2020-09-09,300.71429,,1623,354,3631
Algeria,DZA,2020-09-10,294,,1620,347,3662
